product_id,product_name,main_category,sub_category,discounted_price,actual_price,discount_percentage,savings,rating,rating_count
B09Y5MP7C4,"Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours o...",Electronics,"Headphones,Earbuds & Accessories",1299.0,3499.0,63,2200.0,3.9,12452
B01DJJVFPC,"Duracell Ultra Alkaline AAA Battery, 8 Pcs",Electronics,General Purpose Batteries & Battery Chargers,269.0,315.0,15,46.0,4.5,17810
B07DFYJRQV,"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One But...",Electronics,"Headphones,Earbuds & Accessories",799.0,1499.0,47,700.0,4.1,53648
B08L879JSN,Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA Panel LCD Monitor wit...,Computers & Accessories,Monitors,6299.0,13750.0,54,7451.0,4.2,2014
B08TDJNM3G,"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colors May Vary, Small) - S...",Computers & Accessories,Accessories & Peripherals,59.0,59.0,0,0.0,3.8,5958
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 +...,Electronics,Mobiles & Accessories,571.0,999.0,43,428.0,4.3,38221
B07YNTJ8ZM,Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting C...,Electronics,Home Audio,549.0,999.0,45,450.0,3.9,64705
B07KR5P3YD,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1...,Computers & Accessories,Accessories & Peripherals,448.0,699.0,36,251.0,3.9,17348
B08FB2LNSZ,"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless...",Electronics,"Headphones,Earbuds & Accessories",1499.0,2999.0,50,1500.0,3.7,87798
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular...",Electronics,Cameras & Photography,299.0,499.0,40,200.0,4.2,24432
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),Computers & Accessories,External Devices & Data Storage,579.0,1400.0,59,821.0,4.3,189104
B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera...,Electronics,Cameras & Photography,2499.0,3299.0,24,800.0,4.2,93112
B086WMSCN3,boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours B...,Electronics,"Headphones,Earbuds & Accessories",1199.0,5999.0,80,4800.0,3.9,47521
B003B00484,Duracell Plus AAA Rechargeable Batteries (750 mAh) Pack of 4,Electronics,General Purpose Batteries & Battery Chargers,399.0,499.0,20,100.0,4.3,27201
B003L62T7W,"Logitech B100 Wired USB Mouse, 3 yr Warranty, 800 DPI Optical Tracking, Ambid...",Computers & Accessories,Accessories & Peripherals,279.0,375.0,26,96.0,4.3,31534
B09P18XVW6,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150...",Electronics,Wearable Technology,2499.0,4999.0,50,2500.0,3.9,7571
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line,...",Office Products,Office Paper Products,137.0,160.0,14,23.0,4.4,6537
B00NNQMYNE,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba...",Computers & Accessories,Accessories & Peripherals,299.0,499.0,40,200.0,4.5,21010
B0B217Z5VK,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instach...",Electronics,"Headphones,Earbuds & Accessories",1799.0,3999.0,55,2200.0,3.9,3517
B07B88KQZ8,"JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, JBL Signature Sound,...",Electronics,Home Audio,1999.0,2999.0,33,1000.0,4.3,63899
B07Z3K96FR,Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generat...,Computers & Accessories,Accessories & Peripherals,399.0,1499.0,73,1100.0,4.1,5730
B0756CLQWL,"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual...",Computers & Accessories,Accessories & Peripherals,1699.0,3999.0,58,2300.0,4.2,25488
B004IO5BMQ,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Batter...",Computers & Accessories,Accessories & Peripherals,699.0,995.0,30,296.0,4.5,54405
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dB...,Computers & Accessories,Networking Devices,1149.0,1699.0,32,550.0,4.2,122478
B01N4EV2TL,"Logitech MK240 Nano Wireless USB Keyboard and Mouse Set, 12 Function Keys 2.4...",Computers & Accessories,Accessories & Peripherals,1495.0,1995.0,25,500.0,4.3,7241
B08MZQBFLN,Callas Multipurpose Foldable Laptop Table with Cup Holder | Drawer | Mac Hold...,Computers & Accessories,Accessories & Peripherals,849.0,4999.0,83,4150.0,4.0,20457
B0752LL57V,Casio MJ-12D 150 Steps Check and Correct Desktop Calculator,Office Products,Office Electronics,440.0,440.0,0,0.0,4.5,8610
B09Z28BQZT,"Amazon Basics Multipurpose Foldable Laptop Table with Cup Holder, Brown",Computers & Accessories,Accessories & Peripherals,599.0,3999.0,85,3400.0,3.9,1087
B094DQWV9B,Kanget [2 Pack] Type C Female to USB A Male Charger | Charging Cable Adapter...,Computers & Accessories,Accessories & Peripherals,149.0,399.0,63,250.0,4.0,1540
B0BBMPH39N,"Amazon Basics Magic Slate 8.5-inch LCD Writing Tablet with Stylus Pen, for Dr...",Computers & Accessories,Accessories & Peripherals,289.0,999.0,71,710.0,4.1,401
B097JQ1J5G,"Zebronics ZEB-90HB USB Hub, 4 Ports, Pocket Sized, Plug & Play, for Laptop &...",Computers & Accessories,Accessories & Peripherals,179.0,499.0,64,320.0,3.4,9385
B07YY1BY5B,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgrade...,Electronics,Wearable Technology,1499.0,4999.0,70,3500.0,4.0,92588
B08VRMK55F,"Zebronics Zeb Buds C2 in Ear Type C Wired Earphones with Mic, Braided 1.2 Met...",Electronics,"Headphones,Earbuds & Accessories",399.0,699.0,43,300.0,3.4,3454
B08CHZ3ZQ7,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customizatio...",Computers & Accessories,Accessories & Peripherals,599.0,799.0,25,200.0,4.3,15790
B08SCCG9D4,JBL Commercial CSLM20B Auxiliary Omnidirectional Lavalier Microphone with Bat...,Computers & Accessories,Accessories & Peripherals,949.0,2000.0,53,1051.0,3.9,14969
B0972BQ2RS,Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1...,Electronics,Wearable Technology,2499.0,9999.0,75,7500.0,4.1,42139
B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics,General Purpose Batteries & Battery Chargers,159.0,180.0,12,21.0,4.3,989
B0B2DD66GS,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action C...",Electronics,Accessories,1329.0,2900.0,54,1571.0,4.5,19624
B09M869Z5V,Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data...,Computers & Accessories,Accessories & Peripherals,570.0,999.0,43,429.0,4.2,3201
B07W6VWZ8C,"Infinity (JBL Fuze Pint, Wireless Ultra Portable Mini Speaker with Mic, Deep...",Electronics,Home Audio,899.0,1999.0,55,1100.0,4.1,30469
B07Z1X6VFC,"AirCase Protective Laptop Bag Sleeve fits Upto 13.3"" Laptop/ MacBook, Wrinkle...",Computers & Accessories,Accessories & Peripherals,449.0,999.0,55,550.0,4.4,9940
B07YL54NVJ,"Brand Conquer 6 in 1 with OTG, SD Card Reader, USB Type C, USB 3.0 and Micro...",Computers & Accessories,External Devices & Data Storage,549.0,999.0,45,450.0,4.3,7758
B0759QMF85,"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Port...",Computers & Accessories,Networking Devices,1529.0,2399.0,36,870.0,4.3,68409
B00LM4X0KU,"Parker Quink Ink Bottle, Blue",Office Products,Office Paper Products,100.0,100.0,0,0.0,4.3,3095
B08PFSZ7FH,STRIFF Laptop Stand Adjustable Laptop Computer Stand Multi-Angle Stand Phone...,Computers & Accessories,Accessories & Peripherals,299.0,1499.0,80,1200.0,4.2,903
B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireles...",Computers & Accessories,Accessories & Peripherals,1295.0,1795.0,28,500.0,4.1,25771
B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),Electronics,"Headphones,Earbuds & Accessories",699.0,999.0,30,300.0,4.1,273189
B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",Office Products,Office Paper Products,252.0,315.0,20,63.0,4.5,3785
B08QDPB1SL,Duracell Chhota Power AA Battery Set of 10 Pcs,Electronics,General Purpose Batteries & Battery Chargers,190.0,220.0,14,30.0,4.4,2866
B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)",Computers & Accessories,Accessories & Peripherals,1299.0,1599.0,19,300.0,4.3,27223
B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers & Accessories,External Devices & Data Storage,729.0,1650.0,56,921.0,4.3,82356
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,Office Products,Office Paper Products,480.0,600.0,20,120.0,4.3,5719
B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup...",Computers & Accessories,Accessories & Peripherals,999.0,2499.0,60,1500.0,4.3,1690
B00GZLB57U,Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plate...,Computers & Accessories,Accessories & Peripherals,238.0,699.0,66,461.0,4.4,8372
B07V82W5CN,HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Rang...,Computers & Accessories,Accessories & Peripherals,1349.0,2198.0,39,849.0,4.0,7113
B08HD7JQHX,HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing...,Computers & Accessories,Accessories & Peripherals,199.0,499.0,60,300.0,3.3,2804
B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode,...",Electronics,"Headphones,Earbuds & Accessories",1999.0,9999.0,80,8000.0,3.7,1986
B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Sam...",Electronics,Mobiles & Accessories,99.0,499.0,80,400.0,4.1,2451
B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapte...",Computers & Accessories,Accessories & Peripherals,499.0,1000.0,50,501.0,5.0,23
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4...,Computers & Accessories,Components,1792.0,3500.0,49,1708.0,4.5,26194
B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup...",Computers & Accessories,Accessories & Peripherals,3299.0,4100.0,20,801.0,3.9,15783
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",Office Products,Office Paper Products,125.0,180.0,31,55.0,4.4,8053
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Prec...",Computers & Accessories,Accessories & Peripherals,399.0,1190.0,66,791.0,4.1,2809
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Typ...",Electronics,"Headphones,Earbuds & Accessories",1199.0,7999.0,85,6800.0,3.6,25910
B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with C...",Computers & Accessories,Accessories & Peripherals,235.0,1599.0,85,1364.0,3.8,1173
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray,...",Computers & Accessories,Accessories & Peripherals,549.0,1999.0,73,1450.0,3.6,6422
B09N6TTHT6,E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient...,Computers & Accessories,Accessories & Peripherals,89.0,99.0,10,10.0,4.2,241
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with...,Electronics,"Headphones,Earbuds & Accessories",1299.0,2999.0,57,1700.0,3.8,14629
B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Non...",Computers & Accessories,Accessories & Peripherals,230.0,999.0,77,769.0,4.2,1528
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel...",Electronics,"Headphones,Earbuds & Accessories",119.0,499.0,76,380.0,4.3,15032
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Re...",Electronics,Accessories,449.0,800.0,44,351.0,4.4,69585
B09BN2NPBD,DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with T...,Electronics,Mobiles & Accessories,1699.0,3495.0,51,1796.0,4.1,14371
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",Office Products,Office Paper Products,561.0,720.0,22,159.0,4.4,3182
B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sens...",Computers & Accessories,Accessories & Peripherals,289.0,590.0,51,301.0,4.4,25886
B08LHTJTBB,Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Lapto...,Computers & Accessories,Accessories & Peripherals,599.0,1999.0,70,1400.0,4.4,4736
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Au...",Computers & Accessories,External Devices & Data Storage,5599.0,7350.0,24,1751.0,4.4,73005
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Co...",Computers & Accessories,Accessories & Peripherals,1990.0,2595.0,23,605.0,4.3,20398
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector...,Computers & Accessories,Accessories & Peripherals,499.0,799.0,38,300.0,4.3,2125
B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle...",Computers & Accessories,Accessories & Peripherals,449.0,999.0,55,550.0,4.3,11330
B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Du...,Computers & Accessories,Accessories & Peripherals,999.0,1999.0,50,1000.0,4.2,27441
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatib...",Computers & Accessories,Accessories & Peripherals,69.0,299.0,77,230.0,4.3,255
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connect...,Computers & Accessories,Accessories & Peripherals,899.0,1499.0,40,600.0,4.2,23174
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),Musical Instruments,Microphones,478.0,699.0,32,221.0,3.8,20218
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table...,Computers & Accessories,Accessories & Peripherals,1399.0,2490.0,44,1091.0,4.3,11074
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand,...",Computers & Accessories,Accessories & Peripherals,149.0,499.0,70,350.0,4.1,25607
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Int...",Electronics,Home Audio,1799.0,4990.0,64,3191.0,4.2,41226
B07WKBD37W,ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports wit...,Home Improvement,Electrical,425.0,999.0,57,574.0,4.0,2581
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver...",Electronics,Home Audio,999.0,2490.0,60,1491.0,4.1,18331
B09GFN8WZL,Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-in...,Computers & Accessories,Accessories & Peripherals,378.0,999.0,62,621.0,4.1,1779
B095X38CJS,BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40...,Office Products,Office Paper Products,99.0,99.0,0,0.0,4.3,388
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable...,Computers & Accessories,Networking Devices,1499.0,2999.0,50,1500.0,4.5,8656
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers & Accessories,Components,1815.0,3100.0,41,1285.0,4.5,92925
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unr...",Office Products,Office Paper Products,67.0,75.0,11,8.0,4.1,1269
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers & Accessories,Accessories & Peripherals,1889.0,2699.0,30,810.0,4.3,17394
B09GFWJDY1,ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Blueto...,Electronics,"Headphones,Earbuds & Accessories",499.0,1499.0,67,1000.0,3.6,9169
B09MZ6WZ6V,INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Ma...,Computers & Accessories,Accessories & Peripherals,499.0,999.0,50,500.0,4.4,1030
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Wind...",Computers & Accessories,External Devices & Data Storage,5799.0,7999.0,28,2200.0,4.5,50273
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume C...",Electronics,Home Audio,499.0,799.0,38,300.0,3.9,6742
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing...",Computers & Accessories,Accessories & Peripherals,249.0,600.0,59,351.0,4.0,1208
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatib...",Computers & Accessories,External Devices & Data Storage,4449.0,5734.0,22,1285.0,4.4,25006
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers & Accessories,Accessories & Peripherals,299.0,550.0,46,251.0,4.6,33434
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB,...",Computers & Accessories,Accessories & Peripherals,629.0,1390.0,55,761.0,4.4,6301
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Andr...",Computers & Accessories,Accessories & Peripherals,2595.0,3295.0,21,700.0,4.4,22618
B017NC2IPM,RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up...,Computers & Accessories,Networking Devices,1799.0,2911.0,38,1112.0,4.3,20342
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size...",Office Products,Office Paper Products,90.0,175.0,49,85.0,4.4,7429
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable...,Computers & Accessories,Accessories & Peripherals,599.0,599.0,0,0.0,4.0,26423
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speak...",Electronics,Wearable Technology,1999.0,7999.0,75,6000.0,4.2,31305
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers & Accessories,Networking Devices,2099.0,3250.0,35,1151.0,3.8,11213
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter...,Computers & Accessories,Accessories & Peripherals,179.0,499.0,64,320.0,4.1,10174
B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wire...",Computers & Accessories,Accessories & Peripherals,1345.0,2295.0,41,950.0,4.2,17413
B08B6XWQ1C,DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Hold...,Electronics,Cameras & Photography,349.0,995.0,65,646.0,4.2,6676
B01DGVKBC6,"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP...",Computers & Accessories,Accessories & Peripherals,287.0,499.0,42,212.0,4.4,8076
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers & Accessories,External Devices & Data Storage,349.0,450.0,22,101.0,4.1,18656
B00E3DVQFS,"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,General Purpose Batteries & Battery Chargers,879.0,1109.0,21,230.0,4.4,31599
B00BN5SNF0,"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 100...",Electronics,General Purpose Batteries & Battery Chargers,250.0,250.0,0,0.0,3.9,13971
B09SGGRKV8,ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Callin...,Electronics,"Headphones,Earbuds & Accessories",199.0,499.0,60,300.0,3.6,2492
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,Computers & Accessories,Accessories & Peripherals,149.0,999.0,85,850.0,3.5,2523
B09VC2D2WG,Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writ...,Computers & Accessories,Accessories & Peripherals,469.0,1499.0,69,1030.0,4.1,352
B09163Q5CD,Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub wit...,Computers & Accessories,Accessories & Peripherals,1187.0,1929.0,38,742.0,4.1,1662
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers & Accessories,Accessories & Peripherals,849.0,1499.0,43,650.0,4.0,7352
B083RD1J99,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextr...",Computers & Accessories,Accessories & Peripherals,328.0,399.0,18,71.0,4.1,3441
B09Z7YGV3R,"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder,...",Computers & Accessories,Accessories & Peripherals,269.0,699.0,62,430.0,4.0,93
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,Cameras & Photography,299.0,400.0,25,101.0,3.8,40895
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (202...",Computers & Accessories,Accessories & Peripherals,549.0,1499.0,63,950.0,4.3,11006
B00P93X0VO,"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240m...",Office Products,Office Paper Products,114.0,120.0,5,6.0,4.2,8938
B07SBGFDX9,"Pentonic Multicolor Ball Point Pen, Pack of 10",Office Products,Office Paper Products,120.0,120.0,0,0.0,4.1,4308
B07X2L5Z8C,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Comp...",Computers & Accessories,Accessories & Peripherals,1490.0,2295.0,35,805.0,4.6,10652
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home & Kitchen,Craft Materials,99.0,99.0,0,0.0,4.3,5036
B07L9FW9GF,"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug...",Computers & Accessories,Accessories & Peripherals,149.0,249.0,40,100.0,4.0,5057
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 1...,Computers & Accessories,Accessories & Peripherals,575.0,2799.0,79,2224.0,4.2,8537
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),Office Products,Office Paper Products,178.0,210.0,15,32.0,4.3,2450
B09X76VL5L,"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, B...",Electronics,"Headphones,Earbuds & Accessories",1599.0,3490.0,54,1891.0,3.7,676
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver a...,Electronics,"Headphones,Earbuds & Accessories",499.0,1299.0,62,800.0,3.9,1173
B07S7DCJKS,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers & Accessories,Accessories & Peripherals,199.0,499.0,60,300.0,4.3,9998
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display...",Electronics,Wearable Technology,2499.0,5999.0,58,3500.0,4.1,5852
B0BDS8MY8J,"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm...",Computers & Accessories,Components,199.0,999.0,80,800.0,4.2,362
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Camer...,Electronics,Accessories,939.0,1800.0,48,861.0,4.5,205052
B09YV575RK,"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385px High Res, IP68 & SpO2...",Electronics,Wearable Technology,2499.0,9999.0,75,7500.0,4.0,9090
B08LW31NQ6,"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-D...",Computers & Accessories,Accessories & Peripherals,1439.0,2890.0,50,1451.0,4.5,4099
B09ND94ZRG,Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds wit...,Electronics,"Headphones,Earbuds & Accessories",1099.0,5999.0,82,4900.0,3.5,12966
B00P93X6EK,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",Office Products,Office Paper Products,157.0,160.0,2,3.0,4.5,4428
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin||...",Computers & Accessories,Accessories & Peripherals,115.0,999.0,88,884.0,3.3,5692
B07H8W9PB6,KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5...,Computers & Accessories,Accessories & Peripherals,175.0,499.0,65,324.0,4.1,21
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | T...,Electronics,Cameras & Photography,1999.0,4700.0,57,2701.0,3.8,1880
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Com...",Computers & Accessories,"Printers,Inks & Accessories",3999.0,4332.96,8,333.96,3.5,21762
B0085IATT6,"D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router, Mobile App Sup...",Computers & Accessories,Networking Devices,899.0,1800.0,50,901.0,4.1,22375
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300...,Computers & Accessories,Accessories & Peripherals,299.0,990.0,70,691.0,4.5,2453
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black)...,Computers & Accessories,Accessories & Peripherals,3303.0,4699.0,30,1396.0,4.4,13544
B09P22HXH6,Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Meg...,Computers & Accessories,Accessories & Peripherals,1890.0,5490.0,66,3600.0,4.1,10976
B00LM4X3XE,Parker Quink Ink Bottle (Black),Office Products,Office Paper Products,90.0,100.0,10,10.0,4.3,3061
